CDUID,month,year,date,background_pm25
1004,12,2020,2020-12-01,0.06857142857142857
1004,1,2021,2021-01-01,0.11428571428571428
1004,2,2021,2021-02-01,0.10714285714285715
1004,3,2021,2021-03-01,0.3585714285714286
1004,4,2021,2021-04-01,0.23142857142857143
1004,5,2021,2021-05-01,0.32857142857142857
1004,6,2021,2021-06-01,0.4114285714285714
1004,7,2021,2021-07-01,0.7557142857142858
1004,8,2021,2021-08-01,0.74
1004,9,2021,2021-09-01,0.3657142857142857
1004,10,2021,2021-10-01,0.2785714285714286
1004,11,2021,2021-11-01,0.19142857142857145
1004,12,2021,2021-12-01,0.06714285714285714
1004,1,2022,2022-01-01,0.11142857142857143
1004,2,2022,2022-02-01,0.10571428571428572
1004,3,2022,2022-03-01,0.35285714285714287
1004,4,2022,2022-04-01,0.22714285714285715
1004,5,2022,2022-05-01,0.32285714285714284
1004,6,2022,2022-06-01,0.39714285714285713
1004,7,2022,2022-07-01,0.7385714285714287
1004,8,2022,2022-08-01,0.72
1004,9,2022,2022-09-01,0.3585714285714286
1004,10,2022,2022-10-01,0.27285714285714285
1004,11,2022,2022-11-01,0.18714285714285717
1004,12,2022,2022-12-01,0.06571428571428571
1004,1,2023,2023-01-01,0.10857142857142857
1004,2,2023,2023-02-01,0.10428571428571429
1004,3,2023,2023-03-01,0.34714285714285714
1004,4,2023,2023-04-01,0.22285714285714286
1004,5,2023,2023-05-01,0.31714285714285717
1004,6,2023,2023-06-01,0.3828571428571429
1004,7,2023,2023-07-01,0.7214285714285715
1004,8,2023,2023-08-01,0.7000000000000001
1004,9,2023,2023-09-01,0.3514285714285714
1004,10,2023,2023-10-01,0.2671428571428571
1004,11,2023,2023-11-01,0.18285714285714288
1004,12,2023,2023-12-01,0.0642857142857143
1004,1,2024,2024-01-01,0.10571428571428572
1004,2,2024,2024-02-01,0.10285714285714286
1004,3,2024,2024-03-01,0.3414285714285714
1004,4,2024,2024-04-01,0.21857142857142856
1004,5,2024,2024-05-01,0.31142857142857144
1004,6,2024,2024-06-01,0.3685714285714286
1004,7,2024,2024-07-01,0.7042857142857143
1004,8,2024,2024-08-01,0.68
1004,9,2024,2024-09-01,0.3442857142857143
1004,10,2024,2024-10-01,0.2614285714285714
1004,11,2024,2024-11-01,0.17857142857142858
1004,12,2024,2024-12-01,0.06285714285714286
1004,1,2025,2025-01-01,0.10285714285714287
1004,2,2025,2025-02-01,0.10142857142857144
1004,3,2025,2025-03-01,0.33571428571428574
1004,4,2025,2025-04-01,0.21428571428571427
1004,5,2025,2025-05-01,0.3057142857142857
1004,6,2025,2025-06-01,0.3542857142857143
1004,7,2025,2025-07-01,0.6871428571428572
1004,8,2025,2025-08-01,0.66
1004,9,2025,2025-09-01,0.3371428571428572
1004,10,2025,2025-10-01,0.2557142857142857
1004,11,2025,2025-11-01,0.1742857142857143
1004,12,2025,2025-12-01,0.06142857142857143
1004,1,2026,2026-01-01,0.1
1004,2,2026,2026-02-01,0.1
1004,3,2026,2026-03-01,0.33
1004,4,2026,2026-04-01,0.21
1004,5,2026,2026-05-01,0.3
1004,6,2026,2026-06-01,0.34
1004,7,2026,2026-07-01,0.67
1004,8,2026,2026-08-01,0.64
1004,9,2026,2026-09-01,0.33
1004,10,2026,2026-10-01,0.25
1004,11,2026,2026-11-01,0.17
1004,12,2026,2026-12-01,0.06
1004,1,2027,2027-01-01,0.098
1004,2,2027,2027-02-01,0.1
1004,3,2027,2027-03-01,0.326
1004,4,2027,2027-04-01,0.208
1004,5,2027,2027-05-01,0.296
1004,6,2027,2027-06-01,0.334
1004,7,2027,2027-07-01,0.666
1004,8,2027,2027-08-01,0.634
1004,9,2027,2027-09-01,0.328
1004,10,2027,2027-10-01,0.25
1004,11,2027,2027-11-01,0.168
1004,12,2027,2027-12-01,0.06
1004,1,2028,2028-01-01,0.096
1004,2,2028,2028-02-01,0.1
1004,3,2028,2028-03-01,0.322
1004,4,2028,2028-04-01,0.206
1004,5,2028,2028-05-01,0.292
1004,6,2028,2028-06-01,0.328
1004,7,2028,2028-07-01,0.662
1004,8,2028,2028-08-01,0.628
1004,9,2028,2028-09-01,0.326
1004,10,2028,2028-10-01,0.25
1004,11,2028,2028-11-01,0.166
1004,12,2028,2028-12-01,0.06
1004,1,2029,2029-01-01,0.094
1004,2,2029,2029-02-01,0.1
1004,3,2029,2029-03-01,0.318
1004,4,2029,2029-04-01,0.20400000000000001
1004,5,2029,2029-05-01,0.28800000000000003
1004,6,2029,2029-06-01,0.322
1004,7,2029,2029-07-01,0.658
1004,8,2029,2029-08-01,0.622
1004,9,2029,2029-09-01,0.324
1004,10,2029,2029-10-01,0.25
1004,11,2029,2029-11-01,0.164
1004,12,2029,2029-12-01,0.06
1004,1,2030,2030-01-01,0.092
1004,2,2030,2030-02-01,0.1
1004,3,2030,2030-03-01,0.314
1004,4,2030,2030-04-01,0.202
1004,5,2030,2030-05-01,0.28400000000000003
1004,6,2030,2030-06-01,0.316
1004,7,2030,2030-07-01,0.654
1004,8,2030,2030-08-01,0.616
1004,9,2030,2030-09-01,0.322
1004,10,2030,2030-10-01,0.25
1004,11,2030,2030-11-01,0.162
1004,12,2030,2030-12-01,0.06
1004,1,2031,2031-01-01,0.09
1004,2,2031,2031-02-01,0.1
1004,3,2031,2031-03-01,0.31
1004,4,2031,2031-04-01,0.2
1004,5,2031,2031-05-01,0.28
1004,6,2031,2031-06-01,0.31
1004,7,2031,2031-07-01,0.65
1004,8,2031,2031-08-01,0.61
1004,9,2031,2031-09-01,0.32
1004,10,2031,2031-10-01,0.25
1004,11,2031,2031-11-01,0.16
1004,12,2031,2031-12-01,0.06
1004,1,2032,2032-01-01,0.09
1004,2,2032,2032-02-01,0.1
1004,3,2032,2032-03-01,0.312
1004,4,2032,2032-04-01,0.2
1004,5,2032,2032-05-01,0.28
1004,6,2032,2032-06-01,0.31
1004,7,2032,2032-07-01,0.65
1004,8,2032,2032-08-01,0.608
1004,9,2032,2032-09-01,0.32
1004,10,2032,2032-10-01,0.248
1004,11,2032,2032-11-01,0.16
1004,12,2032,2032-12-01,0.06
1004,1,2033,2033-01-01,0.09
1004,2,2033,2033-02-01,0.1
1004,3,2033,2033-03-01,0.314
1004,4,2033,2033-04-01,0.2
1004,5,2033,2033-05-01,0.28
1004,6,2033,2033-06-01,0.31
1004,7,2033,2033-07-01,0.65
1004,8,2033,2033-08-01,0.606
1004,9,2033,2033-09-01,0.32
1004,10,2033,2033-10-01,0.246
1004,11,2033,2033-11-01,0.16
1004,12,2033,2033-12-01,0.06
1004,1,2034,2034-01-01,0.09
1004,2,2034,2034-02-01,0.1
1004,3,2034,2034-03-01,0.316
1004,4,2034,2034-04-01,0.2
1004,5,2034,2034-05-01,0.28
1004,6,2034,2034-06-01,0.31
1004,7,2034,2034-07-01,0.65
1004,8,2034,2034-08-01,0.604
1004,9,2034,2034-09-01,0.32
1004,10,2034,2034-10-01,0.244
1004,11,2034,2034-11-01,0.16
1004,12,2034,2034-12-01,0.06
1004,1,2035,2035-01-01,0.09
1004,2,2035,2035-02-01,0.1
1004,3,2035,2035-03-01,0.318
1004,4,2035,2035-04-01,0.2
1004,5,2035,2035-05-01,0.28
1004,6,2035,2035-06-01,0.31
1004,7,2035,2035-07-01,0.65
1004,8,2035,2035-08-01,0.602
1004,9,2035,2035-09-01,0.32
1004,10,2035,2035-10-01,0.242
1004,11,2035,2035-11-01,0.16
1004,12,2035,2035-12-01,0.06
1004,1,2036,2036-01-01,0.09
1004,2,2036,2036-02-01,0.1
1004,3,2036,2036-03-01,0.32
1004,4,2036,2036-04-01,0.2
1004,5,2036,2036-05-01,0.28
1004,6,2036,2036-06-01,0.31
1004,7,2036,2036-07-01,0.65
1004,8,2036,2036-08-01,0.6
1004,9,2036,2036-09-01,0.32
1004,10,2036,2036-10-01,0.24
1004,11,2036,2036-11-01,0.16
1004,12,2036,2036-12-01,0.06
1005,1,2019,2019-01-01,0.11
1005,2,2019,2019-02-01,0.1
1005,3,2019,2019-03-01,0.29
1005,4,2019,2019-04-01,0.28
1005,5,2019,2019-05-01,0.31
1005,6,2019,2019-06-01,0.37
1005,7,2019,2019-07-01,0.61
1005,8,2019,2019-08-01,0.66
1005,9,2019,2019-09-01,0.31
1005,10,2019,2019-10-01,0.26
1005,11,2019,2019-11-01,0.13
1005,12,2019,2019-12-01,0.07
1005,1,2020,2020-01-01,0.10714285714285714
1005,2,2020,2020-02-01,0.09857142857142857
1005,3,2020,2020-03-01,0.28428571428571425
1005,4,2020,2020-04-01,0.27571428571428575
1005,5,2020,2020-05-01,0.3057142857142857
1005,6,2020,2020-06-01,0.36142857142857143
1005,7,2020,2020-07-01,0.5985714285714285
1005,8,2020,2020-08-01,0.6442857142857144
1005,9,2020,2020-09-01,0.3057142857142857
1005,10,2020,2020-10-01,0.2557142857142857
1005,11,2020,2020-11-01,0.12714285714285714
1005,12,2020,2020-12-01,0.06857142857142857
1005,1,2021,2021-01-01,0.10428571428571429
1005,2,2021,2021-02-01,0.09714285714285714
1005,3,2021,2021-03-01,0.2785714285714286
1005,4,2021,2021-04-01,0.27142857142857146
1005,5,2021,2021-05-01,0.30142857142857143
1005,6,2021,2021-06-01,0.35285714285714287
1005,7,2021,2021-07-01,0.5871428571428572
1005,8,2021,2021-08-01,0.6285714285714286
1005,9,2021,2021-09-01,0.30142857142857143
1005,10,2021,2021-10-01,0.25142857142857145
1005,11,2021,2021-11-01,0.12428571428571429
1005,12,2021,2021-12-01,0.06714285714285714
1005,1,2022,2022-01-01,0.10142857142857142
1005,2,2022,2022-02-01,0.09571428571428571
1005,3,2022,2022-03-01,0.27285714285714285
1005,4,2022,2022-04-01,0.2671428571428572
1005,5,2022,2022-05-01,0.29714285714285715
1005,6,2022,2022-06-01,0.3442857142857143
1005,7,2022,2022-07-01,0.5757142857142857
1005,8,2022,2022-08-01,0.6128571428571429
1005,9,2022,2022-09-01,0.29714285714285715
1005,10,2022,2022-10-01,0.24714285714285716
1005,11,2022,2022-11-01,0.12142857142857143
1005,12,2022,2022-12-01,0.06571428571428571
1005,1,2023,2023-01-01,0.09857142857142857
1005,2,2023,2023-02-01,0.09428571428571429
1005,3,2023,2023-03-01,0.2671428571428571
1005,4,2023,2023-04-01,0.26285714285714284
1005,5,2023,2023-05-01,0.29285714285714287
1005,6,2023,2023-06-01,0.33571428571428574
1005,7,2023,2023-07-01,0.5642857142857143
1005,8,2023,2023-08-01,0.5971428571428572
1005,9,2023,2023-09-01,0.29285714285714287
1005,10,2023,2023-10-01,0.24285714285714288
1005,11,2023,2023-11-01,0.11857142857142858
1005,12,2023,2023-12-01,0.0642857142857143
1005,1,2024,2024-01-01,0.09571428571428571
1005,2,2024,2024-02-01,0.09285714285714286
1005,3,2024,2024-03-01,0.2614285714285714
1005,4,2024,2024-04-01,0.25857142857142856
1005,5,2024,2024-05-01,0.2885714285714286
1005,6,2024,2024-06-01,0.3271428571428571
1005,7,2024,2024-07-01,0.5528571428571428
1005,8,2024,2024-08-01,0.5814285714285714
1005,9,2024,2024-09-01,0.2885714285714286
1005,10,2024,2024-10-01,0.23857142857142857
1005,11,2024,2024-11-01,0.11571428571428571
1005,12,2024,2024-12-01,0.06285714285714286
1005,1,2025,2025-01-01,0.09285714285714286
1005,2,2025,2025-02-01,0.09142857142857143
1005,3,2025,2025-03-01,0.2557142857142857
1005,4,2025,2025-04-01,0.2542857142857143
1005,5,2025,2025-05-01,0.2842857142857143
1005,6,2025,2025-06-01,0.31857142857142856
1005,7,2025,2025-07-01,0.5414285714285715
1005,8,2025,2025-08-01,0.5657142857142857
1005,9,2025,2025-09-01,0.2842857142857143
1005,10,2025,2025-10-01,0.2342857142857143
1005,11,2025,2025-11-01,0.11285714285714286
1005,12,2025,2025-12-01,0.06142857142857143
1005,1,2026,2026-01-01,0.09
1005,2,2026,2026-02-01,0.09
1005,3,2026,2026-03-01,0.25
1005,4,2026,2026-04-01,0.25
1005,5,2026,2026-05-01,0.28
1005,6,2026,2026-06-01,0.31
1005,7,2026,2026-07-01,0.53
1005,8,2026,2026-08-01,0.55
1005,9,2026,2026-09-01,0.28
1005,10,2026,2026-10-01,0.23
1005,11,2026,2026-11-01,0.11
1005,12,2026,2026-12-01,0.06
1005,1,2027,2027-01-01,0.088
1005,2,2027,2027-02-01,0.088
1005,3,2027,2027-03-01,0.248
1005,4,2027,2027-04-01,0.25
1005,5,2027,2027-05-01,0.278
1005,6,2027,2027-06-01,0.306
1005,7,2027,2027-07-01,0.528
1005,8,2027,2027-08-01,0.544
1005,9,2027,2027-09-01,0.278
1005,10,2027,2027-10-01,0.23
1005,11,2027,2027-11-01,0.11
1005,12,2027,2027-12-01,0.057999999999999996
1005,1,2028,2028-01-01,0.086
1005,2,2028,2028-02-01,0.086
1005,3,2028,2028-03-01,0.246
1005,4,2028,2028-04-01,0.25
1005,5,2028,2028-05-01,0.276
1005,6,2028,2028-06-01,0.302
1005,7,2028,2028-07-01,0.526
1005,8,2028,2028-08-01,0.538
1005,9,2028,2028-09-01,0.276
1005,10,2028,2028-10-01,0.23
1005,11,2028,2028-11-01,0.11
1005,12,2028,2028-12-01,0.056
1005,1,2029,2029-01-01,0.084
1005,2,2029,2029-02-01,0.084
1005,3,2029,2029-03-01,0.244
1005,4,2029,2029-04-01,0.25
1005,5,2029,2029-05-01,0.274
1005,6,2029,2029-06-01,0.298
1005,7,2029,2029-07-01,0.524
1005,8,2029,2029-08-01,0.532
1005,9,2029,2029-09-01,0.274
1005,10,2029,2029-10-01,0.23
1005,11,2029,2029-11-01,0.11
1005,12,2029,2029-12-01,0.054
1005,1,2030,2030-01-01,0.082
1005,2,2030,2030-02-01,0.082
1005,3,2030,2030-03-01,0.242
1005,4,2030,2030-04-01,0.25
1005,5,2030,2030-05-01,0.272
1005,6,2030,2030-06-01,0.294
1005,7,2030,2030-07-01,0.522
1005,8,2030,2030-08-01,0.526
1005,9,2030,2030-09-01,0.272
1005,10,2030,2030-10-01,0.23
1005,11,2030,2030-11-01,0.11
1005,12,2030,2030-12-01,0.052000000000000005
1005,1,2031,2031-01-01,0.08
1005,2,2031,2031-02-01,0.08
1005,3,2031,2031-03-01,0.24
1005,4,2031,2031-04-01,0.25
1005,5,2031,2031-05-01,0.27
1005,6,2031,2031-06-01,0.29
1005,7,2031,2031-07-01,0.52
1005,8,2031,2031-08-01,0.52
1005,9,2031,2031-09-01,0.27
1005,10,2031,2031-10-01,0.23
1005,11,2031,2031-11-01,0.11
1005,12,2031,2031-12-01,0.05
1005,1,2032,2032-01-01,0.08
1005,2,2032,2032-02-01,0.08
1005,3,2032,2032-03-01,0.24
1005,4,2032,2032-04-01,0.25
1005,5,2032,2032-05-01,0.27
1005,6,2032,2032-06-01,0.288
1005,7,2032,2032-07-01,0.518
1005,8,2032,2032-08-01,0.52
1005,9,2032,2032-09-01,0.27
1005,10,2032,2032-10-01,0.228
1005,11,2032,2032-11-01,0.108
1005,12,2032,2032-12-01,0.05
1005,1,2033,2033-01-01,0.08
1005,2,2033,2033-02-01,0.08
1005,3,2033,2033-03-01,0.24
1005,4,2033,2033-04-01,0.25
1005,5,2033,2033-05-01,0.27
1005,6,2033,2033-06-01,0.286
1005,7,2033,2033-07-01,0.516
1005,8,2033,2033-08-01,0.52
1005,9,2033,2033-09-01,0.27
1005,10,2033,2033-10-01,0.226
1005,11,2033,2033-11-01,0.106
1005,12,2033,2033-12-01,0.05
1005,1,2034,2034-01-01,0.08
1005,2,2034,2034-02-01,0.08
1005,3,2034,2034-03-01,0.24
1005,4,2034,2034-04-01,0.25
1005,5,2034,2034-05-01,0.27
1005,6,2034,2034-06-01,0.28400000000000003
1005,7,2034,2034-07-01,0.514
1005,8,2034,2034-08-01,0.52
1005,9,2034,2034-09-01,0.27
1005,10,2034,2034-10-01,0.224
1005,11,2034,2034-11-01,0.10400000000000001
1005,12,2034,2034-12-01,0.05
1005,1,2035,2035-01-01,0.08
1005,2,2035,2035-02-01,0.08
1005,3,2035,2035-03-01,0.24
1005,4,2035,2035-04-01,0.25
1005,5,2035,2035-05-01,0.27
1005,6,2035,2035-06-01,0.28200000000000003
1005,7,2035,2035-07-01,0.512
1005,8,2035,2035-08-01,0.52
1005,9,2035,2035-09-01,0.27
1005,10,2035,2035-10-01,0.222
1005,11,2035,2035-11-01,0.10200000000000001
1005,12,2035,2035-12-01,0.05
1005,1,2036,2036-01-01,0.08
1005,2,2036,2036-02-01,0.08
1005,3,2036,2036-03-01,0.24
1005,4,2036,2036-04-01,0.25
1005,5,2036,2036-05-01,0.27
1005,6,2036,2036-06-01,0.28
1005,7,2036,2036-07-01,0.51
1005,8,2036,2036-08-01,0.52
1005,9,2036,2036-09-01,0.27
1005,10,2036,2036-10-01,0.22
1005,11,2036,2036-11-01,0.1
1005,12,2036,2036-12-01,0.05
1006,1,2019,2019-01-01,0.1
1006,2,2019,2019-02-01,0.1
1006,3,2019,2019-03-01,0.29
1006,4,2019,2019-04-01,0.26
1006,5,2019,2019-05-01,0.28
1006,6,2019,2019-06-01,0.37
1006,7,2019,2019-07-01,0.52
1006,8,2019,2019-08-01,0.69
1006,9,2019,2019-09-01,0.32
1006,10,2019,2019-10-01,0.28
1006,11,2019,2019-11-01,0.18
1006,12,2019,2019-12-01,0.06
1006,1,2020,2020-01-01,0.09857142857142857
1006,2,2020,2020-02-01,0.09857142857142857
1006,3,2020,2020-03-01,0.28714285714285714
1006,4,2020,2020-04-01,0.2571428571428572
1006,5,2020,2020-05-01,0.2771428571428572
1006,6,2020,2020-06-01,0.36428571428571427
1006,7,2020,2020-07-01,0.51
1006,8,2020,2020-08-01,0.6757142857142857
1006,9,2020,2020-09-01,0.3157142857142857
1006,10,2020,2020-10-01,0.27571428571428575
1006,11,2020,2020-11-01,0.17714285714285713
1006,12,2020,2020-12-01,0.05857142857142857
1006,1,2021,2021-01-01,0.09714285714285714
1006,2,2021,2021-02-01,0.09714285714285714
1006,3,2021,2021-03-01,0.28428571428571425
1006,4,2021,2021-04-01,0.2542857142857143
1006,5,2021,2021-05-01,0.2742857142857143
1006,6,2021,2021-06-01,0.3585714285714286
1006,7,2021,2021-07-01,0.5
1006,8,2021,2021-08-01,0.6614285714285714
1006,9,2021,2021-09-01,0.31142857142857144
1006,10,2021,2021-10-01,0.27142857142857146
1006,11,2021,2021-11-01,0.1742857142857143
1006,12,2021,2021-12-01,0.05714285714285714
1006,1,2022,2022-01-01,0.09571428571428571
1006,2,2022,2022-02-01,0.09571428571428571
1006,3,2022,2022-03-01,0.2814285714285714
1006,4,2022,2022-04-01,0.25142857142857145
1006,5,2022,2022-05-01,0.27142857142857146
1006,6,2022,2022-06-01,0.35285714285714287
1006,7,2022,2022-07-01,0.49
1006,8,2022,2022-08-01,0.6471428571428571
1006,9,2022,2022-09-01,0.30714285714285716
1006,10,2022,2022-10-01,0.2671428571428572
1006,11,2022,2022-11-01,0.17142857142857143
1006,12,2022,2022-12-01,0.055714285714285716
1006,1,2023,2023-01-01,0.09428571428571429
1006,2,2023,2023-02-01,0.09428571428571429
1006,3,2023,2023-03-01,0.2785714285714286
1006,4,2023,2023-04-01,0.24857142857142858
1006,5,2023,2023-05-01,0.26857142857142857
1006,6,2023,2023-06-01,0.34714285714285714
1006,7,2023,2023-07-01,0.48000000000000004
1006,8,2023,2023-08-01,0.6328571428571428
1006,9,2023,2023-09-01,0.3028571428571428
1006,10,2023,2023-10-01,0.26285714285714284
1006,11,2023,2023-11-01,0.16857142857142857
1006,12,2023,2023-12-01,0.054285714285714284
1006,1,2024,2024-01-01,0.09285714285714286
1006,2,2024,2024-02-01,0.09285714285714286
1006,3,2024,2024-03-01,0.27571428571428575
1006,4,2024,2024-04-01,0.24571428571428572
1006,5,2024,2024-05-01,0.26571428571428574
1006,6,2024,2024-06-01,0.3414285714285714
1006,7,2024,2024-07-01,0.47000000000000003
1006,8,2024,2024-08-01,0.6185714285714285
1006,9,2024,2024-09-01,0.29857142857142854
1006,10,2024,2024-10-01,0.25857142857142856
1006,11,2024,2024-11-01,0.1657142857142857
1006,12,2024,2024-12-01,0.05285714285714286
1006,1,2025,2025-01-01,0.09142857142857143
1006,2,2025,2025-02-01,0.09142857142857143
1006,3,2025,2025-03-01,0.27285714285714285
1006,4,2025,2025-04-01,0.24285714285714285
1006,5,2025,2025-05-01,0.26285714285714284
1006,6,2025,2025-06-01,0.33571428571428574
1006,7,2025,2025-07-01,0.46
1006,8,2025,2025-08-01,0.6042857142857143
1006,9,2025,2025-09-01,0.29428571428571426
1006,10,2025,2025-10-01,0.2542857142857143
1006,11,2025,2025-11-01,0.16285714285714287
1006,12,2025,2025-12-01,0.051428571428571435
1006,1,2026,2026-01-01,0.09
1006,2,2026,2026-02-01,0.09
1006,3,2026,2026-03-01,0.27
1006,4,2026,2026-04-01,0.24
1006,5,2026,2026-05-01,0.26
1006,6,2026,2026-06-01,0.33
1006,7,2026,2026-07-01,0.45
1006,8,2026,2026-08-01,0.59
1006,9,2026,2026-09-01,0.29
1006,10,2026,2026-10-01,0.25
1006,11,2026,2026-11-01,0.16
1006,12,2026,2026-12-01,0.05
1006,1,2027,2027-01-01,0.088
1006,2,2027,2027-02-01,0.09
1006,3,2027,2027-03-01,0.268
1006,4,2027,2027-04-01,0.238
1006,5,2027,2027-05-01,0.256
1006,6,2027,2027-06-01,0.328
1006,7,2027,2027-07-01,0.448
1006,8,2027,2027-08-01,0.586
1006,9,2027,2027-09-01,0.29
1006,10,2027,2027-10-01,0.25
1006,11,2027,2027-11-01,0.16
1006,12,2027,2027-12-01,0.05
1006,1,2028,2028-01-01,0.086
1006,2,2028,2028-02-01,0.09
1006,3,2028,2028-03-01,0.266
1006,4,2028,2028-04-01,0.236
1006,5,2028,2028-05-01,0.252
1006,6,2028,2028-06-01,0.326
1006,7,2028,2028-07-01,0.446
1006,8,2028,2028-08-01,0.582
1006,9,2028,2028-09-01,0.29
1006,10,2028,2028-10-01,0.25
1006,11,2028,2028-11-01,0.16
1006,12,2028,2028-12-01,0.05
1006,1,2029,2029-01-01,0.084
1006,2,2029,2029-02-01,0.09
1006,3,2029,2029-03-01,0.264
1006,4,2029,2029-04-01,0.234
1006,5,2029,2029-05-01,0.248
1006,6,2029,2029-06-01,0.324
1006,7,2029,2029-07-01,0.444
1006,8,2029,2029-08-01,0.578
1006,9,2029,2029-09-01,0.29
1006,10,2029,2029-10-01,0.25
1006,11,2029,2029-11-01,0.16
1006,12,2029,2029-12-01,0.05
1006,1,2030,2030-01-01,0.082
1006,2,2030,2030-02-01,0.09
1006,3,2030,2030-03-01,0.262
1006,4,2030,2030-04-01,0.232
1006,5,2030,2030-05-01,0.244
1006,6,2030,2030-06-01,0.322
1006,7,2030,2030-07-01,0.442
1006,8,2030,2030-08-01,0.574
1006,9,2030,2030-09-01,0.29
1006,10,2030,2030-10-01,0.25
1006,11,2030,2030-11-01,0.16
1006,12,2030,2030-12-01,0.05
1006,1,2031,2031-01-01,0.08
1006,2,2031,2031-02-01,0.09
1006,3,2031,2031-03-01,0.26
1006,4,2031,2031-04-01,0.23
1006,5,2031,2031-05-01,0.24
1006,6,2031,2031-06-01,0.32
1006,7,2031,2031-07-01,0.44
1006,8,2031,2031-08-01,0.57
1006,9,2031,2031-09-01,0.29
1006,10,2031,2031-10-01,0.25
1006,11,2031,2031-11-01,0.16
1006,12,2031,2031-12-01,0.05
1006,1,2032,2032-01-01,0.08
1006,2,2032,2032-02-01,0.09
1006,3,2032,2032-03-01,0.26
1006,4,2032,2032-04-01,0.23
1006,5,2032,2032-05-01,0.24
1006,6,2032,2032-06-01,0.318
1006,7,2032,2032-07-01,0.44
1006,8,2032,2032-08-01,0.57
1006,9,2032,2032-09-01,0.288
1006,10,2032,2032-10-01,0.248
1006,11,2032,2032-11-01,0.16
1006,12,2032,2032-12-01,0.05
1006,1,2033,2033-01-01,0.08
1006,2,2033,2033-02-01,0.09
1006,3,2033,2033-03-01,0.26
1006,4,2033,2033-04-01,0.23
1006,5,2033,2033-05-01,0.24
1006,6,2033,2033-06-01,0.316
1006,7,2033,2033-07-01,0.44
1006,8,2033,2033-08-01,0.57
1006,9,2033,2033-09-01,0.286
1006,10,2033,2033-10-01,0.246
1006,11,2033,2033-11-01,0.16
1006,12,2033,2033-12-01,0.05
1006,1,2034,2034-01-01,0.08
1006,2,2034,2034-02-01,0.09
1006,3,2034,2034-03-01,0.26
1006,4,2034,2034-04-01,0.23
1006,5,2034,2034-05-01,0.24
1006,6,2034,2034-06-01,0.314
1006,7,2034,2034-07-01,0.44
1006,8,2034,2034-08-01,0.57
1006,9,2034,2034-09-01,0.28400000000000003
1006,10,2034,2034-10-01,0.244
1006,11,2034,2034-11-01,0.16
1006,12,2034,2034-12-01,0.05
1006,1,2035,2035-01-01,0.08
1006,2,2035,2035-02-01,0.09
1006,3,2035,2035-03-01,0.26
1006,4,2035,2035-04-01,0.23
1006,5,2035,2035-05-01,0.24
1006,6,2035,2035-06-01,0.312
1006,7,2035,2035-07-01,0.44
1006,8,2035,2035-08-01,0.57
1006,9,2035,2035-09-01,0.28200000000000003
1006,10,2035,2035-10-01,0.242
1006,11,2035,2035-11-01,0.16
1006,12,2035,2035-12-01,0.05
1006,1,2036,2036-01-01,0.08
1006,2,2036,2036-02-01,0.09
1006,3,2036,2036-03-01,0.26
1006,4,2036,2036-04-01,0.23
1006,5,2036,2036-05-01,0.24
1006,6,2036,2036-06-01,0.31
1006,7,2036,2036-07-01,0.44
1006,8,2036,2036-08-01,0.57
1006,9,2036,2036-09-01,0.28
1006,10,2036,2036-10-01,0.24
1006,11,2036,2036-11-01,0.16
1006,12,2036,2036-12-01,0.05
1007,1,2019,2019-01-01,0.17
1007,2,2019,2019-02-01,0.13
1007,3,2019,2019-03-01,0.41
1007,4,2019,2019-04-01,0.33
1007,5,2019,2019-05-01,0.29
1007,6,2019,2019-06-01,0.65
1007,7,2019,2019-07-01,0.56
1007,8,2019,2019-08-01,0.92
1007,9,2019,2019-09-01,0.43
1007,10,2019,2019-10-01,0.38
1007,11,2019,2019-11-01,0.35
1007,12,2019,2019-12-01,0.1
1007,1,2020,2020-01-01,0.16571428571428573
1007,2,2020,2020-02-01,0.12714285714285714
1007,3,2020,2020-03-01,0.4057142857142857
1007,4,2020,2020-04-01,0.32571428571428573
1007,5,2020,2020-05-01,0.28428571428571425
1007,6,2020,2020-06-01,0.64
1007,7,2020,2020-07-01,0.55
1007,8,2020,2020-08-01,0.9042857142857144
1007,9,2020,2020-09-01,0.4257142857142857
1007,10,2020,2020-10-01,0.3742857142857143
1007,11,2020,2020-11-01,0.3457142857142857
1007,12,2020,2020-12-01,0.09714285714285714
1007,1,2021,2021-01-01,0.16142857142857145
1007,2,2021,2021-02-01,0.12428571428571429
1007,3,2021,2021-03-01,0.4014285714285714
1007,4,2021,2021-04-01,0.32142857142857145
1007,5,2021,2021-05-01,0.2785714285714286
1007,6,2021,2021-06-01,0.63
1007,7,2021,2021-07-01,0.54
1007,8,2021,2021-08-01,0.8885714285714286
1007,9,2021,2021-09-01,0.42142857142857143
1007,10,2021,2021-10-01,0.3685714285714286
1007,11,2021,2021-11-01,0.3414285714285714
1007,12,2021,2021-12-01,0.09428571428571429
1007,1,2022,2022-01-01,0.15714285714285717
1007,2,2022,2022-02-01,0.12142857142857143
1007,3,2022,2022-03-01,0.39714285714285713
1007,4,2022,2022-04-01,0.31714285714285717
1007,5,2022,2022-05-01,0.27285714285714285
1007,6,2022,2022-06-01,0.62
1007,7,2022,2022-07-01,0.53
1007,8,2022,2022-08-01,0.8728571428571429
1007,9,2022,2022-09-01,0.41714285714285715
1007,10,2022,2022-10-01,0.3628571428571429
1007,11,2022,2022-11-01,0.33714285714285713
1007,12,2022,2022-12-01,0.09142857142857143
