"","HLTH_SERVICE_DLVR_AREA_NAME","month","year","date","background_pm25","wildfire_pm25","average_mo_raqdpsfw","average_mo_raqdps","factor","wildfire_pm25_scaled","total_pm25"
"1","Central Vancouver Island",1,2023,2023-01-01,1.0369387755102,0.0419538774845198,1.05083712121212,1.0088832437276,1,0.0419538774845198,1.07889265299472
"2","Central Vancouver Island",1,2023,2023-01-01,1.0369387755102,0,1.63887838541667,1.6632828042328,1,0,1.0369387755102
"3","Central Vancouver Island",1,2023,2023-01-01,1.0369387755102,0,0.985401599326599,1.07419532407407,1,0,1.0369387755102
"4","Central Vancouver Island",1,2024,2024-01-01,1.03081632653061,0.0419538774845198,1.05083712121212,1.0088832437276,1.00649350649351,0.0422263052603934,1.07304263179101
"5","Central Vancouver Island",1,2024,2024-01-01,1.03081632653061,0,1.63887838541667,1.6632828042328,1.00649350649351,0,1.03081632653061
"6","Central Vancouver Island",1,2024,2024-01-01,1.03081632653061,0,0.985401599326599,1.07419532407407,1.00649350649351,0,1.03081632653061
"7","Central Vancouver Island",1,2025,2025-01-01,1.02469387755102,0.0419538774845198,1.05083712121212,1.0088832437276,1.01298701298701,0.0424987330362668,1.06719261058729
"8","Central Vancouver Island",1,2025,2025-01-01,1.02469387755102,0,1.63887838541667,1.6632828042328,1.01298701298701,0,1.02469387755102
"9","Central Vancouver Island",1,2025,2025-01-01,1.02469387755102,0,0.985401599326599,1.07419532407407,1.01298701298701,0,1.02469387755102
"10","Central Vancouver Island",1,2026,2026-01-01,1.01857142857143,0.0419538774845198,1.05083712121212,1.0088832437276,1.01948051948052,0.0427711608121404,1.06134258938357
"11","Central Vancouver Island",1,2026,2026-01-01,1.01857142857143,0,1.63887838541667,1.6632828042328,1.01948051948052,0,1.01857142857143
"12","Central Vancouver Island",1,2026,2026-01-01,1.01857142857143,0,0.985401599326599,1.07419532407407,1.01948051948052,0,1.01857142857143
"13","Central Vancouver Island",1,2027,2027-01-01,1.012,0.0419538774845198,1.05083712121212,1.0088832437276,1.02597402597403,0.0430435885880139,1.05504358858801
"14","Central Vancouver Island",1,2027,2027-01-01,1.012,0,1.63887838541667,1.6632828042328,1.02597402597403,0,1.012
"15","Central Vancouver Island",1,2027,2027-01-01,1.012,0,0.985401599326599,1.07419532407407,1.02597402597403,0,1.012
"16","Central Vancouver Island",1,2028,2028-01-01,1.00542857142857,0.0419538774845198,1.05083712121212,1.0088832437276,1.03246753246753,0.0433160163638874,1.04874458779246
"17","Central Vancouver Island",1,2028,2028-01-01,1.00542857142857,0,1.63887838541667,1.6632828042328,1.03246753246753,0,1.00542857142857
"18","Central Vancouver Island",1,2028,2028-01-01,1.00542857142857,0,0.985401599326599,1.07419532407407,1.03246753246753,0,1.00542857142857
"19","Central Vancouver Island",1,2029,2029-01-01,0.998857142857143,0.0419538774845198,1.05083712121212,1.0088832437276,1.03896103896104,0.0435884441397609,1.0424455869969
"20","Central Vancouver Island",1,2029,2029-01-01,0.998857142857143,0,1.63887838541667,1.6632828042328,1.03896103896104,0,0.998857142857143
"21","Central Vancouver Island",1,2029,2029-01-01,0.998857142857143,0,0.985401599326599,1.07419532407407,1.03896103896104,0,0.998857142857143
"22","Central Vancouver Island",1,2030,2030-01-01,0.992285714285714,0.0419538774845198,1.05083712121212,1.0088832437276,1.04545454545455,0.0438608719156344,1.03614658620135
"23","Central Vancouver Island",1,2030,2030-01-01,0.992285714285714,0,1.63887838541667,1.6632828042328,1.04545454545455,0,0.992285714285714
"24","Central Vancouver Island",1,2030,2030-01-01,0.992285714285714,0,0.985401599326599,1.07419532407407,1.04545454545455,0,0.992285714285714
"25","Central Vancouver Island",1,2031,2031-01-01,0.985714285714286,0.0419538774845198,1.05083712121212,1.0088832437276,1.05194805194805,0.0441332996915079,1.02984758540579
"26","Central Vancouver Island",1,2031,2031-01-01,0.985714285714286,0,1.63887838541667,1.6632828042328,1.05194805194805,0,0.985714285714286
"27","Central Vancouver Island",1,2031,2031-01-01,0.985714285714286,0,0.985401599326599,1.07419532407407,1.05194805194805,0,0.985714285714286
"28","Central Vancouver Island",1,2032,2032-01-01,0.982,0.0419538774845198,1.05083712121212,1.0088832437276,1.05844155844156,0.0444057274673814,1.02640572746738
"29","Central Vancouver Island",1,2032,2032-01-01,0.982,0,1.63887838541667,1.6632828042328,1.05844155844156,0,0.982
"30","Central Vancouver Island",1,2032,2032-01-01,0.982,0,0.985401599326599,1.07419532407407,1.05844155844156,0,0.982
"31","Central Vancouver Island",1,2033,2033-01-01,0.978285714285714,0.0419538774845198,1.05083712121212,1.0088832437276,1.06493506493506,0.0446781552432549,1.02296386952897
"32","Central Vancouver Island",1,2033,2033-01-01,0.978285714285714,0,1.63887838541667,1.6632828042328,1.06493506493506,0,0.978285714285714
"33","Central Vancouver Island",1,2033,2033-01-01,0.978285714285714,0,0.985401599326599,1.07419532407407,1.06493506493506,0,0.978285714285714
"34","Central Vancouver Island",1,2034,2034-01-01,0.974571428571429,0.0419538774845198,1.05083712121212,1.0088832437276,1.07142857142857,0.0449505830191284,1.01952201159056
"35","Central Vancouver Island",1,2034,2034-01-01,0.974571428571429,0,1.63887838541667,1.6632828042328,1.07142857142857,0,0.974571428571429
"36","Central Vancouver Island",1,2034,2034-01-01,0.974571428571429,0,0.985401599326599,1.07419532407407,1.07142857142857,0,0.974571428571429
"37","Central Vancouver Island",1,2035,2035-01-01,0.970857142857143,0.0419538774845198,1.05083712121212,1.0088832437276,1.07792207792208,0.0452230107950019,1.01608015365214
"38","Central Vancouver Island",1,2035,2035-01-01,0.970857142857143,0,1.63887838541667,1.6632828042328,1.07792207792208,0,0.970857142857143
