"","HLTH_SERVICE_DLVR_AREA_NAME","month","year","date","background_pm25","wildfire_pm25","average_mo_raqdpsfw","average_mo_raqdps","factor","wildfire_pm25_scaled","total_pm25"
"18585","Kootenay Boundary",9,2024,2024-09-01,0.964285714285714,2.27078158532364,3.14824783662167,0.877466251298027,1,2.27078158532364,3.23506729960936
"18586","Kootenay Boundary",9,2024,2024-09-01,0.964285714285714,7.27894990623014,8.50057177936595,1.22162187313581,1,7.27894990623014,8.24323562051585
"18587","Kootenay Boundary",9,2024,2024-09-01,0.964285714285714,1.48214860887313,2.70540186915888,1.22325326028575,1,1.48214860887313,2.44643432315884
"18588","Kootenay Boundary",10,2024,2024-10-01,0.568571428571429,1.37404447195513,2.80407407701995,1.43002960506482,1,1.37404447195513,1.94261590052656
"18589","Kootenay Boundary",10,2024,2024-10-01,0.568571428571429,0.115300838008681,0.610728212141934,0.495427374133253,1,0.115300838008681,0.68387226658011
"18590","Kootenay Boundary",10,2024,2024-10-01,0.568571428571429,0.861905594077649,1.8317774662513,0.969871872173651,1,0.861905594077649,1.43047702264908
"18591","Kootenay Boundary",10,2024,2024-10-01,0.568571428571429,0.0722964038072259,0.725447263017356,0.65315085921013,1,0.0722964038072259,0.640867832378655
"18592","Kootenay Boundary",10,2024,2024-10-01,0.568571428571429,3.81360107232924,5.08186438213915,1.26826330980991,1,3.81360107232924,4.38217250090067
"18593","Kootenay Boundary",11,2024,2024-11-01,0.844285714285714,0,0.285665153538051,0.367243655244029,1,0,0.844285714285714
"18594","Kootenay Boundary",11,2024,2024-11-01,0.844285714285714,0.010303318156402,0.660368655643422,0.65006533748702,1,0.010303318156402,0.854589032442116
"18595","Kootenay Boundary",11,2024,2024-11-01,0.844285714285714,0.172946251298027,0.728257943925234,0.555311692627207,1,0.172946251298027,1.01723196558374
"18596","Kootenay Boundary",11,2024,2024-11-01,0.844285714285714,0.117199751448765,0.589829886443573,0.472630134994808,1,0.117199751448765,0.961485465734479
"18597","Kootenay Boundary",11,2024,2024-11-01,0.844285714285714,0.439193350107836,0.856408978352904,0.417215628245068,1,0.439193350107836,1.28347906439355
"18598","Kootenay Boundary",12,2024,2024-12-01,0.561428571428571,0.058036100133899,0.649646712132693,0.591610611998794,1,0.058036100133899,0.61946467156247
"18599","Kootenay Boundary",12,2024,2024-12-01,0.561428571428571,0,0.316831935673992,0.343431921414933,1,0,0.561428571428571
"18600","Kootenay Boundary",12,2024,2024-12-01,0.561428571428571,0.00674039132255,0.289665466149989,0.282925074827439,1,0.00674039132255,0.568168962751121
"18601","Kootenay Boundary",1,2025,2025-01-01,0.625714285714286,0.065998598587625,0.612939790427641,0.546941191840016,1,0.065998598587625,0.691712884301911
"18602","Kootenay Boundary",1,2025,2025-01-01,0.625714285714286,0,0.8507878894081,0.861031419670672,1,0,0.625714285714286
